site_id,family,model,os,manufacture,ap_id,ssid,wlan_id,username,proto,band,vlan_id,key_mgmt,map_id,annotation,timestamp,assoc_time,rssi,snr,idle_time,tx_rate,rx_rate,tx_pkts,rx_pkts,tx_bytes,rx_bytes,tx_retries,rx_retries,tx_bps,rx_bps,x,y,x_m,y_m,num_locating_aps,uptime,last_seen,dual_band,is_guest,channel,DateKey,TimeKey
c7206857-586f-460a-8ef9-a0f01963739b,iPad,,18.5,Apple,00000000-0000-0000-1000-3c94fd08169b,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_7249e977ed00fe643cf7f8b5dea7e9e7ed2a1e8aa7e910de61286b10dc2612fa,ax,5,235,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:25:52,-42,51,4.0,487.5,24.0,3817,5907,2162518,2102150,562,207,0,0,2507.883045611823,2093.1861822096216,73.94856,61.720623,1,2370,1763114722,False,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,18.7,Apple,00000000-0000-0000-1000-3c94fd0816ff,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_310ecb7bd49a19b6e66004dc3926939bae8f22419cc5edb1bb831823447adc4a,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:59:57,-47,46,0.0,390.0,573.5,18870,4661,28974025,1966906,3274,124,39403,5237,2868.0514184571507,2375.980459085329,88.680336,73.46547,2,298,1763114695,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,AzureWave Technology Inc.,00000000-0000-0000-1000-3c94fd081e16,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_f7e456322f77b44776a279acd119948ed08bad928fa3d1fa752f7e8ee6967abf,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T10:05:23,-55,40,0.0,412.9,516.1,526,294,473961,60733,40,23,44767,44425,1965.7372591931965,3746.5705676889665,57.64505,109.86781,2,9,1763114732,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,MAREL HF,00000000-0000-0000-1000-3c94fd08220d,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_ba1f23a5bd668e032f23cd6521486617f050b11541788c09542c0a7fc35d1a9e,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T07:23:44,-56,38,0.0,270.8,6.0,137592,86734,175207264,23944300,18117,9161,7927,2894,1762.1676016646618,3712.562063825333,51.67539,108.870514,1,9692,1763114716,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 8,Intel Corporate,00000000-0000-0000-1000-3c94fd081e70,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_400efa843b472c792d248f73cfc779666412ed94273f38a69997433fe7e8a85f,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T10:00:27,-49,45,0.0,516.1,573.5,34081,7042,57875842,1236658,233,4,207733773,2339381,2098.48314757558,1128.8268048160498,61.53781,33.102734,1,305,1763114732,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd081907,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_8f3eba9df604c7ae78e22a38dad802ae81db2d0d30e28f55e83b41193f0aef25,ax,5,235,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:34:20,-59,34,0.0,433.3,458.8,57258,48578,47837107,16322011,5612,3820,116038,143046,2236.505824245599,4887.32809983233,65.94661,144.10994,1,1860,1763114720,True,False,36,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd081db2,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_bffb01e0ea4f3d9db6e40c1c18a7a8eb251fd635a23ab437aea8e14ecbfafe74,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T10:03:56,-81,11,0.0,130.0,6.0,1573,1660,759068,748448,660,201,4199,6198,2682.9560218631655,1029.2871232648713,79.11084,30.35002,1,94,1763114730,True,False,60,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,00000000-0000-0000-1000-3c94fd0827ad,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_9f8bfcb10614c9ca6c42e9ff82537b0dcd2639e10ef9e730cdf695c66d1fdce8,ac,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:57:44,-72,23,0.0,324.0,6.0,3800,4497,1190819,843488,409,584,4722,3224,2259.45418362443,4739.932482875233,69.86247,146.55902,1,465,1763114729,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,26.0.1,Apple,00000000-0000-0000-1000-3c94fd08179f,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_b694d84b2c03a36cfa6ed052f34a7b2fbfa8be17e95fd3a3a497791c3b094d81,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:57:31,-61,33,0.0,325.0,24.0,13117,5672,18405647,2214762,1560,216,4072,9819,2256.856744189658,4643.245043630727,66.1821,136.1627,1,481,1763114732,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd082776,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_d75ca0be644094661f16ceb28bebcfdd0e007e1f27282d4b68c0ac2c1f6d2048,ax,24,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T10:03:17,-51,31,1.0,229.4,6.0,1523,1823,304278,694214,924,334,9220,4712,2358.9359707034882,1192.3606883147197,69.55664,35.15848,1,118,1763114715,True,False,11,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Liteon Technology Corporation,00000000-0000-0000-1000-3c94fd082168,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_7c175979147d2264f12004dab8e827ef6a32a8c199a5bfc86f55a61490cdb8d0,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:33:54,-54,40,0.0,541.6,6.0,217703,74989,363784366,45168031,7840,8884,14016,22360,2449.8961017941083,4880.000491240613,71.84296,143.10553,1,1902,1763114736,True,False,60,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd081a33,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_1a5ac248d76ab06b1caa3486ed7f08904995739a0b68cfcbdd724db86e4f5df2,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T08:19:16,-50,43,0.0,487.5,573.5,39312,20883,42803509,5715747,11163,1359,12711,1221,1397.552732696211,3538.0630143003245,41.86694,105.9909,1,6380,1763114736,True,False,60,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd081a06,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_500f2d7c861fcafc5e5f525a21d797d1239ae39a9bb4475a9cb4abf7b1962f70,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:55:46,-60,30,0.0,309.7,24.0,11058,4225,2638069,1311633,3202,394,3972,2345,1683.3236671792745,1612.1511649967633,51.72979,49.542606,1,575,1763114721,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd081f65,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_93325f85f6cf3e1d79ed5cdeea8b44160b9d666621d6b9178a48f573e0b682c5,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:49:15,-65,29,0.0,390.0,433.3,9851,7858,4203014,2273496,1101,218,95514,60971,2073.26826256565,568.0279755979641,60.798386,16.657364,1,959,1763114714,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Linux,AzureWave Technology Inc.,00000000-0000-0000-1000-3c94fd081e70,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_13e6eb6a92aa49aa939e33b2fcda0fa22cddb98bdfff384c6178f616079b07e0,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:38:13,-61,33,0.0,487.5,6.0,28081,15420,29939243,4647390,2476,1330,17106,881,2509.1375640451315,1045.4262156044795,73.58021,30.65702,1,1639,1763114732,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd08169b,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_8426c2f3c2b98585b015bcd25bea366aa1430f9b3fdcdf510d69f9d907eaed96,ax,5,235,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:56:01,-47,46,0.0,573.5,24.0,4448,4663,5206952,1967838,732,67,2710,13707,2466.5820367672018,2134.0219603638857,72.73074,62.924725,1,561,1763114722,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd03e841,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_89704d4b96c0de1aa45b8f56051b170e8b55db751095db5ec63e07349ebf5c77,ax,5,232,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:36:25,-42,43,0.0,412.9,6.0,130782,59600,261283915,20476101,20277,2194,4793,24979,2415.826216648534,2822.9224284053957,70.843864,82.78192,1,1748,1763114733,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Android 16,Unknown,00000000-0000-0000-1000-3c94fd081ea2,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_c7f3aae1db164e28bcc9320a8cac1f9be86d70003b19b4114e2304942ab94f2a,ax,24,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:27:24,-60,23,0.0,97.5,1.0,46579,19665,72257473,8480854,43552,7683,14497,7262,2867.629485107056,1886.8118428450891,84.09295,55.33057,1,2263,1763114707,True,False,6,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,00000000-0000-0000-1000-3c94fd08169b,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_8f3eba9df604c7ae78e22a38dad802ae81db2d0d30e28f55e83b41193f0aef25,ac,5,235,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:27:26,-62,31,2.0,324.0,400.0,6860,6436,7168569,1785433,876,93,0,0,2260.990971776136,2352.213899327511,66.66859,69.35843,1,2276,1763114722,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Cloud Network Technology (Samoa) Limited,00000000-0000-0000-1000-3c94fd081a06,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_9d446842597be8745f2f88bddd024d4c4ccb4e1def6c902aeb2b739c4ba71959,ac,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T10:04:59,-43,47,13.0,6.5,6.0,445,110,90526,14317,667,6,3978,0,2049.6909674257663,1230.2679375120251,62.98853,37.80705,3,22,1763114721,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,AzureWave Technology Inc.,00000000-0000-0000-1000-3c94fd03cf00,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_5131aa433ab378d8bc577fac6ea3e8c55fff3bf7652f06a9a5049228808ce253,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:06:47,-52,35,0.0,541.6,458.8,34362,43834,14934043,17047215,5704,10567,43405,115794,1548.683129519724,3691.881039926295,47.592186,113.454254,1,3513,1763114720,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd0827ad,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_68c2a7227dd3f1d230372048576802b2eb353f13f7466b23a0cd1bc4c280f32a,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:58:10,-62,33,1.0,243.7,24.0,1837,1002,449819,157119,228,80,3444,1409,1848.006729019766,4866.972319709108,57.140488,150.4871,1,439,1763114729,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd08169b,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_1253809059b7e47c99de312294bf5bd4a1811280bf4e23588b16f11484303276,ax,5,235,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T10:04:50,-53,40,5.0,433.3,6.0,131,165,56632,74820,55,13,0,0,3070.085413375485,2031.8792051600171,90.02995,59.584656,1,32,1763114722,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,,Apple,00000000-0000-0000-1000-3c94fd081c36,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_7f5b709ccd6b864119df6a6f84f2fb96c8ea70fa6789182a667313190a36ac57,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T10:05:11,-44,48,0.0,541.6,24.0,147,219,63554,98772,10,4,312,336,1690.3723085819884,1004.4364436955194,51.9464,30.86708,1,15,1763114726,True,False,60,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd081c36,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_81398ca6303cc53797411674640776e0fee2d500d65029fb087cfa289b482d19,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T10:04:13,-48,44,2.0,458.8,24.0,246,261,73374,87080,8,3,0,0,1523.643189697819,990.8900749704567,46.82269,30.45079,1,73,1763114726,True,False,60,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Android 10,Unknown,00000000-0000-0000-1000-3c94fd03e9ea,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_589f432bd264a5984ee576b10a42f5c6ee33e7667b605bb18f8b8685e5d1337c,ac,5,235,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:55:53,-75,13,6.0,45.0,6.0,1992,2186,735518,291614,825,419,0,0,1348.5428478107085,1473.9597576066772,40.398735,44.15589,1,563,1763114716,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd082776,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_4b6e97f49215469462784d91ecd87cac996655c12500af4dfe257b5db9a1895a,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T10:03:54,-55,40,1.0,541.6,24.0,1672,1175,1072727,599985,171,69,65703,2226,2335.5411546130276,1735.1617287267538,68.86681,51.163754,1,81,1763114715,True,False,157,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,00000000-0000-0000-1000-3c94fd081e11,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_18670bafca27f4585ce5c291180a44cfa896ee165a979dbd9e23ac8fd81f30f4,ax,24,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T10:03:26,-58,23,0.0,51.6,11.0,8300,7520,14063048,1507125,10345,2487,749964,60881,2809.372915208715,2026.4199145244088,82.838425,59.751923,2,114,1763114720,False,False,6,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd0821b3,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_d3738a0ca8aaf3254e17b3f64f02ff213b7edc1e709ec21f1c16f1b1835093a7,ax,5,235,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T10:05:09,-51,43,0.0,433.3,24.0,69,14,4922,1210,12,1,7518,1343,1402.2886951494552,4589.239896552453,43.093376,141.03076,3,7,1763114716,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,,Apple,00000000-0000-0000-1000-3c94fd081f65,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_0af4e87cb61ab9092904d921b3adbf42f7d252b382dc7ba8ab6388a8638414f9,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T10:05:01,-71,23,0.0,309.7,275.2,154,109,37414,75946,78,40,49661,36801,2033.2822127161764,538.4008934804842,60.911694,16.12905,2,13,1763114714,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,18.7,Apple,00000000-0000-0000-1000-3c94fd08220d,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_77116b40416ab2e3900d7c342cd45c04c83af7cfbf50baa5b1698e86b943ebcc,ax,5,232,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:45:50,-65,29,0.0,216.6,24.0,3091,5657,1494892,2657475,494,191,17338,13279,1791.304955194889,3223.7273315690118,52.52984,94.535484,1,1166,1763114716,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPad,,18.6.2,Apple,00000000-0000-0000-1000-3c94fd081f65,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_f454affdf9feb94d4643eb55646ba1e680d728902b3da1f1d0ac048cc3b2882a,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:26:24,-70,24,0.0,390.0,24.0,21141,6769,5606167,1040633,3763,1656,44204,1091,2120.05774745858,178.28056936888046,62.170483,5.22806,1,2330,1763114714,False,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,00000000-0000-0000-1000-3c94fd08220d,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_f4124d2b0c138492e381585fa4a7dc484430c29a48645054ccf433531cbeb4fe,ac,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T07:33:50,-64,30,0.0,150.0,150.0,272671,207041,503253205,120838261,46328,37582,747,349,1695.9103611899286,3196.123009655971,49.732403,93.72599,1,9086,1763114716,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Linux,Unknown,00000000-0000-0000-1000-3c94fd08424c,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_54b5f4e644e74b05c771173adaa7174e6a21b5e6f9553e951161899251f52d6d,ax,5,235,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T10:04:46,-54,39,1.0,344.1,6.0,1910,1023,3979251,252964,1017,114,206348,29625,2526.540945125891,2521.6848751118873,78.12081,77.97066,2,17,1763114703,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Samsung Galaxy,A52s 5G,Android 14,Samsung Electronics Co.,00000000-0000-0000-1000-3c94fd03e9ea,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_4976f5238c9879e777aa6e173ac3e5d6e1d1f3479e070a30eeaf0052ef9c44a9,ax,5,232,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:42:25,-65,23,0.0,172.0,6.0,1335,1286,123316,73881,198,87,0,729,1908.439820190456,1993.256140942004,57.17175,59.71262,1,1371,1763114716,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd08206e,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_ac705f01b456ca49ee5e90517b1cf02260291a665512f63eb09736f55bbec9b4,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T08:48:54,-59,35,1.0,344.1,573.5,82459,54413,98146745,19431095,10932,6662,54536,44757,2031.6642321823867,3419.484322578921,62.434555,105.0833,1,4576,1763114710,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd082776,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_af996f21a55952c2989ec5bb3ae87846cdd8f4dd897a28841859fdc4b5b90f97,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:55:20,-62,33,1.0,344.1,24.0,1676,1336,343237,160770,572,128,8210,655,2903.485136291579,1421.3547087289248,85.61346,41.9107,1,595,1763114715,True,False,157,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,00000000-0000-0000-1000-3c94fd081f65,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_3c14d37d8f1cc5902b617cee86c8d50409538b74db0b511df917a9c1ac9a173d,ax,5,231,WPA3-EAP/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T10:03:01,-54,40,0.0,541.6,573.5,2608,1316,923910,338411,229,206,52139,2166,2765.634050344307,539.8637199907733,81.101944,15.83145,1,133,1763114714,False,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,WNC Corporation,00000000-0000-0000-1000-3c94fd08206e,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_aea0fe34ec016a35b4cbe8a5589344ca6bb7502a5ada6fed1db6f499ac4db931,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:48:52,-55,39,0.0,258.0,6.0,9114,5457,8265681,1984521,413,7,20354,880,1882.3560382974056,3326.3349368287754,57.846203,102.22075,1,978,1763114710,False,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,,Apple,00000000-0000-0000-1000-3c94fd081975,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_9dbe3dea79a333a3d6b51147259be7599bb6409867da8c58b6429e4a0efeeeb0,ax,5,235,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T10:05:00,-50,43,0.0,325.0,412.9,65,146,30908,46842,22,12,1814,39572,2551.7798233032086,2413.8812142284132,75.24292,71.17678,1,12,1763114712,True,False,36,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Android 10,Unknown,00000000-0000-0000-1000-3c94fd0821e5,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_c7165df85a622cf67d6bcfde1e438a60e92fbb366ee7ab97849f9aad35690a5f,ac,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:17:42,-71,16,52.0,180.0,6.0,23923,27045,19791498,4907860,11156,2582,0,0,1454.2265763522942,4496.786235855623,42.64505,131.86781,2,2840,1763114702,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 8,Intel Corporate,00000000-0000-0000-1000-3c94fd08206e,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_58761dba4fee96bf0f9f640ff5c9fc93edc2c8a1fc2c65532a66f934fd4b31b8,ax,5,232,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T07:27:54,-52,42,3.0,541.6,573.5,198426,171511,333029652,236026512,12017,158,0,0,1726.2297213407976,3232.3785416756136,53.048325,99.3334,1,9436,1763114710,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,,Apple,00000000-0000-0000-1000-3c94fd0816a5,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_98a3a8998bf3802180e24e1f25daae8148eb3014f8010202bdfc7e377379631e,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T10:01:35,-58,35,1.0,325.0,6.0,3470,950,875941,283521,861,119,45594,674,2791.4502742197665,1420.242333262843,82.30995,41.8779,1,208,1763114703,True,False,52,20251114,111500
