year,faculties,title,code,credits,evaluation_methods,second_chance
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Computer Systems,193635,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Cybersecurity,193636,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Web Development I,193637,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Web Development II,193638,5 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Communication Lab,193639,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '80,00'}, {'moment': 'Buiten examenrooster', 'format': 'Mondeling examen', 'percentage': '20,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '20,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '80,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1', 'Micro credential Network Administrator - Campus Gent']",Computer Networks I,193640,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Operating Systems,193641,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '90,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '10,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '10,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '90,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Business & Management,193642,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",System Engineering Lab,193643,4 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '70,00'}, {'moment': 'Buiten examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '70,00'}, {'moment': 'Binnen examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Object-oriented Software Development II,193644,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Functional Analysis,193645,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '30,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Relational Databases & Datawarehousing,193646,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '40,00'}, {'moment': 'Binnen en buiten examenrooster', 'format': 'Schriftelijk examen', 'percentage': '60,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '40,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '60,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Classic Computer Science Algorithms,193647,5 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '20,00'}, {'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '10,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Professional Communication,193648,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '80,00'}, {'moment': 'Buiten examenrooster', 'format': 'Mondeling examen', 'percentage': '20,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '20,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '80,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Costing,193649,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",The IT Professional,193650,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '20,00'}, {'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '80,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Front-end Web Development,193651,4 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}], [{'moment': 'Buiten examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Web Services,193652,3 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}], [{'moment': 'Buiten examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Windows Server I,193653,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2', 'Micro credential Network Administrator - Campus Gent']",Computer Networks II,193654,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '50,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '50,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '50,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '50,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Linux,193655,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '40,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '60,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '40,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '60,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Research Methods,193656,4 studiepunten,"[[{'moment': 'Binnen en buiten examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '100,00'}], [{'moment': 'Binnen en buiten examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",IT2Business,193658,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '60,00'}, {'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '40,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '40,00'}, {'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '60,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Enterprise Web Development: Java,193659,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Advanced Software Development II,193660,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Software Development Project II,193661,8 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Binnen en buiten examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",System Engineering Project,193662,8 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2', 'Micro credential AI & Data Engineer']",Machine Learning,193663,5 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Data Engineering Project I,193664,8 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Software Development in ERP I,193665,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Software Development in ERP II,193666,4 studiepunten,"[[{'moment': 'Binnen en buiten examenrooster', 'format': 'Andere', 'percentage': '100,00'}], [{'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Business Software Project,193667,8 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Binnen en buiten examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Business analysis,193668,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '60,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '20,00'}, {'moment': 'Buiten examenrooster', 'format': 'Paper', 'percentage': '20,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '60,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '20,00'}, {'moment': 'Binnen examenrooster', 'format': 'Paper', 'percentage': '20,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Windows Server II,193669,4 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}], [{'moment': 'Buiten examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Infrastructure Automation,193670,3 studiepunten,"[[{'moment': 'Binnen en buiten examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Computer Networks IV,193671,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '40,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '50,00'}, {'moment': 'Buiten examenrooster', 'format': 'Vaardigheidstest', 'percentage': '10,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '40,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '60,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Cybersecurity Advanced,193672,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '70,00'}, {'moment': 'Buiten examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '70,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",DevOps Project: Operations,193673,8 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Content Management Systems,193674,3 studiepunten,"[[{'moment': 'Binnen en buiten examenrooster', 'format': 'Andere', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",ERP System Configuration,193675,4 studiepunten,"[[{'moment': 'Binnen en buiten examenrooster', 'format': 'Andere', 'percentage': '100,00'}], [{'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Project e-Business,193676,8 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Business Start Up IT,193677,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",e-Marketing,193680,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}, {'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '30,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}, {'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '30,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Ander opleidingsonderdeel na goedkeuring Opleidingscommissie,193681,3 studiepunten,,wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Stage,193682,20 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '100,00'}], [{'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Bachelorproef,193683,10 studiepunten,"[[{'moment': 'Binnen en buiten examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '100,00'}], [{'moment': 'Binnen en buiten examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",The IT Professional & Career Orientation,193684,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",3TI - keuzelijst algemeen - 3 stp,193685,3 studiepunten,,wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2', 'Micro credential Network Administrator - Campus Gent']",Computer Networks III,193686,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '50,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '50,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '50,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '50,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Software Development Project I,193687,4 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Advanced Software Development I,193688,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Object-oriented Software Development I,193689,7 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Software Analysis,193690,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '85,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '15,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '15,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '85,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Databases,193691,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '55,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '15,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",IT Fundamentals,193692,5 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Computer Systems,193693,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Cybersecurity,193694,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Web Development I,193695,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Web Development II,193696,5 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Communication Lab,193697,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '80,00'}, {'moment': 'Buiten examenrooster', 'format': 'Mondeling examen', 'percentage': '20,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '20,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '80,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Computer Networks I,193698,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Operating Systems,193699,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '90,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '10,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '10,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '90,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Business & Management,193700,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '60,00'}, {'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '40,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '40,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '60,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Software Development Project I,193701,4 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",System Engineering Lab,193702,4 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '70,00'}, {'moment': 'Buiten examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '70,00'}, {'moment': 'Binnen examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Object-oriented Software Development II,193703,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Functional Analysis,193704,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '30,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Relational Databases & Datawarehousing,193705,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '40,00'}, {'moment': 'Binnen en buiten examenrooster', 'format': 'Schriftelijk examen', 'percentage': '60,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '40,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '60,00'}]]",wel mogelijk.
