SubgroupKey;SubgroupCode;ProgramName;ProgramFamily;ProgramNameSource;ProgramFamilySource;InferenceConfidence;InferenceEvidenceCount
4690;5879551;PBA-TIN-TI/1H;PBA-TIN-TI;students;students;;
4691;5879553;;PBA-TIN-TI;;lecture_subgroup_cooccurrence;1.0;3.0
4692;5879554;PBA-TIN-TI/1H;PBA-TIN-TI;students;students;;
4693;5879555;PBA-TIN-TI/1H;PBA-TIN-TI;students;students;;
4694;5879556;PBA-TIN-TI/1H;PBA-TIN-TI;students;students;;
4695;5879557;PBA-TIN-TI/1H;PBA-TIN-TI;students;students;;
4696;5879558;PBA-TIN-TI/1H;PBA-TIN-TI;students;students;;
4697;5879559;PBA-TIN-TI/1H;PBA-TIN-TI;students;students;;
4698;5879560;PBA-TIN-TI/1H;PBA-TIN-TI;students;students;;
4699;5879561;PBA-TIN-TI/1H;PBA-TIN-TI;students;students;;
4700;5879562;PBA-TIN-TI/1H;PBA-TIN-TI;students;students;;
4701;5879563;PBA-TIN-TI/1H;PBA-TIN-TI;students;students;;
4702;5879564;PBA-TIN-TI/1H;PBA-TIN-TI;students;students;;
4703;5879565;PBA-TIN-TI/1H;PBA-TIN-TI;students;students;;
4704;5879755;PBA-TIN-TI/VT/NET/S1;PBA-TIN-TI;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;0.8837209302325582;38.0
4705;5879756;PBA-TIN-TI/1I;PBA-TIN-TI;students;students;;
4706;5879758;PBA-TIN-TI/1I;PBA-TIN-TI;students;students;;
4707;5879760;;;;;;
4708;5879762;PBA-TIN-TI/VT/NET/S2;PBA-TIN-TI;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;0.8571428571428571;42.0
4709;5879763;PBA-TIN-TI/1I;PBA-TIN-TI;students;students;;
4710;5879764;;PBA-TIN-TI;;lecture_subgroup_cooccurrence;1.0;27.0
4711;5879765;;PBA-TIN-TI;;lecture_subgroup_cooccurrence;1.0;15.0
4712;5879766;;PBA-TIN-TI;;lecture_subgroup_cooccurrence;1.0;13.0
4713;5879767;;PBA-TIN-TI;;lecture_subgroup_cooccurrence;1.0;83.0
4714;5879768;;PBA-TIN-TI;;lecture_subgroup_cooccurrence;0.9873417721518988;78.0
4715;5879769;PBA-TIN-TI/VT/NET/S2;PBA-TIN-TI;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;0.8571428571428571;36.0
4716;5879943;PBA-SW/2B2;PBA-SW;students;students;;
4717;5879952;PBA-SW/2B2;PBA-SW;students;students;;
4718;5879953;;PBA-SW;;lecture_subgroup_cooccurrence;1.0;3.0
4719;5879954;PBA-SW/2B2;PBA-SW;students;students;;
4720;5879965;PBA-SW/2B2;PBA-SW;students;students;;
4721;5879966;PBA-SW/2B2;PBA-SW;students;students;;
4722;5879967;PBA-SW/2B2;PBA-SW;students;students;;
4723;5880001;PBA-SW/2B3;PBA-SW;students;students;;
4724;5880002;PBA-SW/2B3;PBA-SW;students;students;;
4725;5880021;PBA-SW/2B3;PBA-SW;students;students;;
4726;5880023;PBA-SW/2B3;PBA-SW;students;students;;
4727;5880024;PBA-SW/2B3;PBA-SW;students;students;;
4728;5880025;PBA-SW/2B3;PBA-SW;students;students;;
4729;5880026;PBA-SW/2B3;PBA-SW;students;students;;
4730;5880070;PBA-SW/2B3;PBA-SW;students;students;;
4731;5880079;PBA-SW/2B3;PBA-SW;students;students;;
4732;5880080;PBA-SW/2B3;PBA-SW;students;students;;
4733;5880081;PBA-SW/2B3;PBA-SW;students;students;;
4734;5880092;PBA-SW/2B3;PBA-SW;students;students;;
4735;5880093;PBA-SW/2B3;PBA-SW;students;students;;
4736;5880094;PBA-SW/2B3;PBA-SW;students;students;;
4737;5880128;PBA-SW/2B4;PBA-SW;students;students;;
4738;5880129;PBA-SW/2B4;PBA-SW;students;students;;
4739;5880148;PBA-SW/2B4;PBA-SW;students;students;;
4740;5880150;PBA-SW/2B4;PBA-SW;students;students;;
4741;5880151;PBA-KO/1C1;PBA-KO;students;students;;
4742;5880152;PBA-KO/1C1;PBA-KO;students;students;;
4743;5880153;;PBA-KO;;lecture_subgroup_cooccurrence;1.0;11.0
4744;5880154;;PBA-KO;;lecture_subgroup_cooccurrence;1.0;12.0
4745;5880155;PBA-KO/1C1;PBA-KO;students;students;;
4746;5880198;PBA-KO/1C2;PBA-KO;students;students;;
4747;5880199;PBA-KO/1C2;PBA-KO;students;students;;
4748;5880200;PBA-KO/1C2;PBA-KO;students;students;;
4749;5880207;PBA-KO/1C2;PBA-KO;students;students;;
4750;5880209;PBA-KO/1C2;PBA-KO;students;students;;
4751;5880210;;PBA-KO;;lecture_subgroup_cooccurrence;1.0;4.0
4752;5880211;;PBA-KO;;lecture_subgroup_cooccurrence;1.0;5.0
4753;5880212;PBA-KO/1C2;PBA-KO;students;students;;
4754;5880213;PBA-KO/1C2;PBA-KO;students;students;;
4755;5880214;PBA-KO/1C2;PBA-KO;students;students;;
4756;5880215;PBA-KO/1C2;PBA-KO;students;students;;
4757;5880216;PBA-KO/1C2;PBA-KO;students;students;;
4758;5880217;PBA-KO/1C2;PBA-KO;students;students;;
4759;5880218;PBA-KO/1C2;PBA-KO;students;students;;
4760;5880219;PBA-KO/1C2;PBA-KO;students;students;;
4761;5880220;PBA-KO/1C2;PBA-KO;students;students;;
4762;5880221;;PBA-KO;;lecture_subgroup_cooccurrence;1.0;14.0
4763;5880555;PBA-BM-AF/2SEM2;PBA-BM-AF;students;students;;
4764;5881283;;;;;;
4765;5881774;PBA-BM-RE/2A;PBA-BM-RE;students;students;;
4766;5883715;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;1.0;17.0
4767;5883719;PBA-BM-SCM/3A;PBA-BM-SCM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;3.0
4768;5884099;GRAD-ACA8-LOKEREN/DAG/1A;GRAD-ACA8-LOKEREN;students;students;;
4769;5884102;GRAD-ACA8-LOKEREN/DAG/1A;GRAD-ACA8-LOKEREN;students;students;;
4770;5884104;;;;;;
4771;5884105;;;;;;
4772;5884214;GRAD-MCS1-MS/1B;GRAD-MCS1-MS;students;students;;
4773;5884218;;;;;;
4774;5884222;GRAD-MCS1-MS/1B;GRAD-MCS1-MS;students;students;;
4775;5884224;GRAD-MCS1-MS/1B;GRAD-MCS1-MS;students;students;;
4776;5884225;GRAD-MCS1-MS/1B;GRAD-MCS1-MS;students;students;;
4777;5884234;GRAD-MCS1-MS/1B;GRAD-MCS1-MS;students;students;;
4778;5884235;GRAD-MCS1-MS/1B;GRAD-MCS1-MS;students;students;;
4779;5884251;GRAD-MCS1-MS/1A;GRAD-MCS1-MS;students;students;;
4780;5884255;GRAD-MCS1-MS/1A;GRAD-MCS1-MS;students;students;;
4781;5884257;GRAD-MCS1-MS/1A;GRAD-MCS1-MS;students;students;;
4782;5884259;GRAD-MCS1-MS/1A;GRAD-MCS1-MS;students;students;;
4783;5884261;GRAD-MCS1-MS/1A;GRAD-MCS1-MS;students;students;;
4784;5884262;GRAD-MCS1-MS/1A;GRAD-MCS1-MS;students;students;;
4785;5884271;GRAD-MCS1-MS/1A;GRAD-MCS1-MS;students;students;;
4786;5884272;;GRAD-MCS1-MS;;lecture_subgroup_cooccurrence;1.0;51.0
4787;5884322;GRAD-PRG1-GENT/AVOND/1A;GRAD-PRG1-GENT;students;students;;
4788;5884325;GRAD-PRG1-GENT/AVOND/1A;GRAD-PRG1-GENT;students;students;;
4789;5884332;GRAD-PRG1-GENT/AVOND/1A;GRAD-PRG1-GENT;students;students;;
4790;5884348;;;;;;
4791;5884349;GRAD-PRG1-GENT/DAG/1A;GRAD-PRG1-GENT;students;students;;
4792;5884350;GRAD-PRG1-GENT/DAG/1A;GRAD-PRG1-GENT;students;students;;
4793;5884351;GRAD-PRG1-GENT/DAG/1A;GRAD-PRG1-GENT;students;students;;
4794;5884353;GRAD-PRG1-GENT/DAG/1A;GRAD-PRG1-GENT;students;students;;
4795;5884354;GRAD-PRG1-GENT/DAG/1A;GRAD-PRG1-GENT;students;students;;
4796;5884360;GRAD-PRG1-GENT/DAG/1B;GRAD-PRG1-GENT;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;6.0
4797;5884381;GRAD-PRG1-GENT/DAG/1A;GRAD-PRG1-GENT;students;students;;
4798;5884382;GRAD-PRG1-GENT/DAG/1A;GRAD-PRG1-GENT;students;students;;
4799;5884383;GRAD-PRG1-GENT/DAG/1A;GRAD-PRG1-GENT;students;students;;
4800;5884389;;;;;;
4801;5884390;GRAD-PRG1-GENT/DAG/1B;GRAD-PRG1-GENT;students;students;;
4802;5885248;PBA-ORTH/1A4;PBA-ORTH;students;students;;
4803;5885249;PBA-ORTH/1A4;PBA-ORTH;students;students;;
4804;5885250;PBA-ORTH/1A4;PBA-ORTH;students;students;;
4805;5885251;PBA-ORTH/1A4;PBA-ORTH;students;students;;
4806;5885252;PBA-ORTH/1A4;PBA-ORTH;students;students;;
4807;5885253;PBA-ORTH/1A4;PBA-ORTH;students;students;;
4808;5885254;PBA-ORTH/1A4;PBA-ORTH;students;students;;
4809;5885255;PBA-ORTH/1A4;PBA-ORTH;students;students;;
4810;5885256;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;18.0
4811;5885302;PBA-ORTH/1A5;PBA-ORTH;students;students;;
4812;5885324;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;5.0
4813;5885326;PBA-ORTH/1A5;PBA-ORTH;students;students;;
4814;5885327;PBA-ORTH/1A5;PBA-ORTH;students;students;;
4815;5885328;PBA-ORTH/1A5;PBA-ORTH;students;students;;
4816;5885329;PBA-ORTH/1A5;PBA-ORTH;students;students;;
4817;5885330;PBA-ORTH/1A5;PBA-ORTH;students;students;;
4818;5885331;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;36.0
4819;5885332;PBA-ORTH/1A5;PBA-ORTH;students;students;;
4820;5885575;;;;;;
4821;5885608;;;;;;
4822;5885648;;;;;;
4823;5885799;;PBA-ERGO;;lecture_subgroup_cooccurrence;1.0;7.0
4824;5885800;PBA-ERGO/2D;PBA-ERGO;students;students;;
4825;5885801;PBA-ERGO/2D;PBA-ERGO;students;students;;
4826;5885802;PBA-ERGO/2D;PBA-ERGO;students;students;;
4827;5885803;PBA-ERGO/2D;PBA-ERGO;students;students;;
4828;5885804;;PBA-ERGO;;lecture_subgroup_cooccurrence;1.0;30.0
4829;5885805;PBA-ERGO/2D;PBA-ERGO;students;students;;
4830;5885806;PBA-ERGO/2D;PBA-ERGO;students;students;;
4831;5885807;;PBA-ERGO;;lecture_subgroup_cooccurrence;1.0;7.0
4832;5885824;PBA-ERGO/2D;PBA-ERGO;students;students;;
4833;5885825;PBA-ERGO/2D;PBA-ERGO;students;students;;
4834;5885948;PBA-BM-SCM/VT/MKMLRE/;PBA-BM-SCM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;17.0
4835;5885958;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;1.0;27.0
4836;5885961;;;;;;
4837;5885964;PBA-BM-SCM/2A;PBA-BM-SCM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;25.0
4838;5885965;PBA-BM-SCM/2A;PBA-BM-SCM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;24.0
4839;5886935;PBA-BMLT/1I;PBA-BMLT;students;students;;
4840;5886936;PBA-BMLT/1I;PBA-BMLT;students;students;;
4841;5886937;;PBA-BMLT;;lecture_subgroup_cooccurrence;1.0;6.0
4842;5886957;PBA-BMLT/1I;PBA-BMLT;students;students;;
4843;5886958;PBA-BMLT/1I;PBA-BMLT;students;students;;
4844;5887003;;PBA-VPK4;;lecture_subgroup_cooccurrence;1.0;5.0
4845;5887004;PBA-VPK4/3A1;PBA-VPK4;students;students;;
4846;5887027;PBA-VPK4/3A1;PBA-VPK4;students;students;;
4847;5887028;PBA-VPK4/3A1;PBA-VPK4;students;students;;
4848;5887029;PBA-VPK4/3A1;PBA-VPK4;students;students;;
4849;5887030;PBA-VPK4/3A1;PBA-VPK4;students;students;;
4850;5887031;PBA-VPK4/3A1;PBA-VPK4;students;students;;
4851;5887032;PBA-VPK4/3A1;PBA-VPK4;students;students;;
4852;5887033;PBA-VPK4/3A1;PBA-VPK4;students;students;;
4853;5887034;PBA-VPK4/3A1;PBA-VPK4;students;students;;
4854;5887078;PBA-VPK4/3A2;PBA-VPK4;students;students;;
4855;5887079;PBA-VPK4/3A2;PBA-VPK4;students;students;;
4856;5887102;PBA-VPK4/3A2;PBA-VPK4;students;students;;
4857;5887103;PBA-VPK4/3A2;PBA-VPK4;students;students;;
4858;5887104;PBA-VPK4/3A2;PBA-VPK4;students;students;;
4859;5887105;PBA-VPK4/3A2;PBA-VPK4;students;students;;
4860;5887106;PBA-VPK4/3A2;PBA-VPK4;students;students;;
4861;5887107;;PBA-VPK4;;lecture_subgroup_cooccurrence;1.0;12.0
4862;5887108;PBA-VPK4/3A2;PBA-VPK4;students;students;;
4863;5887109;PBA-VPK4/3A2;PBA-VPK4;students;students;;
4864;5887153;PBA-VPK4/3A3;PBA-VPK4;students;students;;
4865;5887154;PBA-VPK4/3A3;PBA-VPK4;students;students;;
4866;5887177;PBA-VPK4/3A3;PBA-VPK4;students;students;;
4867;5887178;PBA-VPK4/3A3;PBA-VPK4;students;students;;
4868;5887179;;PBA-VPK4;;lecture_subgroup_cooccurrence;1.0;5.0
4869;5887180;PBA-VPK4/3A3;PBA-VPK4;students;students;;
4870;5887181;;PBA-VPK4;;lecture_subgroup_cooccurrence;1.0;27.0
4871;5887182;PBA-VPK4/3A3;PBA-VPK4;students;students;;
4872;5887183;;;;;;
4873;5887184;;PBA-VPK4;;lecture_subgroup_cooccurrence;1.0;46.0
4874;5887260;PBA-SW/AO/2;PBA-SW;students;students;;
4875;5887261;;PBA-SW;;lecture_subgroup_cooccurrence;1.0;5.0
4876;5887262;PBA-SW/AO/2;PBA-SW;students;students;;
4877;5887569;;PBA-LO;;lecture_subgroup_cooccurrence;1.0;23.0
4878;5887574;;PBA-LO;;lecture_subgroup_cooccurrence;1.0;3.0
4879;5887578;;PBA-LO;;lecture_subgroup_cooccurrence;1.0;14.0
4880;5887579;;PBA-LO;;lecture_subgroup_cooccurrence;1.0;11.0
4881;5887580;;PBA-LO;;lecture_subgroup_cooccurrence;1.0;17.0
4882;5887581;;PBA-LO;;lecture_subgroup_cooccurrence;1.0;10.0
4883;5887583;PBA-LO/VT/1A;PBA-LO;students;students;;
4884;5887584;;;;;;
4885;5887585;;PBA-LO;;lecture_subgroup_cooccurrence;1.0;12.0
4886;5887594;;PBA-LO;;lecture_subgroup_cooccurrence;1.0;14.0
4887;5887625;PBA-LO/1C2;PBA-LO;students;students;;
4888;5887629;;;;;;
4889;5887630;PBA-LO/1C2;PBA-LO;students;students;;
4890;5887631;PBA-LO/1C2;PBA-LO;students;students;;
4891;5887638;PBA-LO/1C2;PBA-LO;students;students;;
4892;5887641;PBA-LO/1C2;PBA-LO;students;students;;
4893;5887642;PBA-LO/1C2;PBA-LO;students;students;;
4894;5887644;PBA-LO/1C2;PBA-LO;students;students;;
4895;5887645;PBA-LO/1C2;PBA-LO;students;students;;
4896;5887646;PBA-LO/1C2;PBA-LO;students;students;;
4897;5887647;PBA-LO/1C2;PBA-LO;students;students;;
4898;5887648;PBA-LO/1C2;PBA-LO;students;students;;
4899;5887649;PBA-LO/1C2;PBA-LO;students;students;;
4900;5887651;PBA-LO/1C2;PBA-LO;students;students;;
4901;5887693;PBA-LO/1C1;PBA-LO;students;students;;
4902;5887697;;;;;;
4903;5887698;;PBA-LO;;lecture_subgroup_cooccurrence;1.0;15.0
4904;5887699;PBA-LO/1C1;PBA-LO;students;students;;
4905;5887706;PBA-LO/1C1;PBA-LO;students;students;;
4906;5887709;PBA-LO/1C1;PBA-LO;students;students;;
4907;5887710;PBA-LO/1C1;PBA-LO;students;students;;
4908;5887712;PBA-LO/1C1;PBA-LO;students;students;;
4909;5887713;PBA-LO/1C1;PBA-LO;students;students;;
4910;5887714;PBA-LO/1C1;PBA-LO;students;students;;
4911;5887715;PBA-LO/1C1;PBA-LO;students;students;;
4912;5887716;;PBA-LO;;lecture_subgroup_cooccurrence;1.0;16.0
4913;5887717;PBA-LO/1C1;PBA-LO;students;students;;
4914;5887719;PBA-LO/1C1;PBA-LO;students;students;;
4915;5887764;PBA-KO/1C1;PBA-KO;students;students;;
4916;5887765;PBA-KO/1C1;PBA-KO;students;students;;
4917;5887766;PBA-KO/1C1;PBA-KO;students;students;;
4918;5887773;;PBA-KO;;lecture_subgroup_cooccurrence;0.9166666666666666;22.0
4919;5887775;;PBA-KO;;lecture_subgroup_cooccurrence;1.0;11.0
4920;5887776;PBA-KO/1C1;PBA-KO;students;students;;
4921;5887777;PBA-KO/1C1;PBA-KO;students;students;;
4922;5887779;PBA-KO/1C1;PBA-KO;students;students;;
4923;5887780;;;;;;
4924;5887781;PBA-KO/1C1;PBA-KO;students;students;;
4925;5887782;PBA-KO/1C1;PBA-KO;students;students;;
4926;5887880;PBA-BM-MK/3A1;PBA-BM-MK;students;students;;
4927;5887881;PBA-BM-MK/3A1;PBA-BM-MK;students;students;;
4928;5887882;PBA-BM-MK/3A1;PBA-BM-MK;students;students;;
4929;5887887;PBA-BM-MK/3A1;PBA-BM-MK;students;students;;
4930;5888124;;PBA-BM-MK;;lecture_subgroup_cooccurrence;0.8666666666666667;13.0
4931;5888125;PBA-BM-MK/3C2;PBA-BM-MK;students;students;;
4932;5888126;;PBA-BM-MK;;lecture_subgroup_cooccurrence;1.0;4.0
4933;5888129;PBA-BM-MK/3C2;PBA-BM-MK;students;students;;
4934;5888133;PBA-BM-MK/3C2;PBA-BM-MK;students;students;;
4935;5888347;;;;;;
4936;5888349;;;;;;
4937;5888647;PBA-OM-BTI/3SEM1;PBA-OM-BTI;students;students;;
4938;5889002;PBA-OM-HCM/1;PBA-OM-HCM;students;students;;
4939;5889004;PBA-OM-HCM/1;PBA-OM-HCM;students;students;;
4940;5889005;PBA-OM-HCM/1;PBA-OM-HCM;students;students;;
4941;5889007;;;;;;
4942;5889011;PBA-OM-HCM/1;PBA-OM-HCM;students;students;;
4943;5889012;PBA-OM-HCM/1;PBA-OM-HCM;students;students;;
4944;5889013;PBA-OM-HCM/1;PBA-OM-HCM;students;students;;
4945;5889014;PBA-OM-HCM/1;PBA-OM-HCM;students;students;;
4946;5889016;PBA-OM-HCM/1;PBA-OM-HCM;students;students;;
4947;5889086;;;;;;
4948;5889088;PBA-OM-HCM/1;PBA-OM-HCM;students;students;;
4949;5889117;;;;;;
4950;5889119;PBA-OM-HCM/1;PBA-OM-HCM;students;students;;
4951;5889152;PBA-OM-HCM/2;PBA-OM-HCM;students;students;;
4952;5889154;;;;;;
4953;5889155;;;;;;
4954;5889156;PBA-OM-HCM/2;PBA-OM-HCM;students;students;;
4955;5889157;PBA-OM-HCM/2;PBA-OM-HCM;students;students;;
4956;5889159;;;;;;
4957;5889160;PBA-OM-HCM/2;PBA-OM-HCM;students;students;;
4958;5889162;PBA-OM-HCM/2;PBA-OM-HCM;students;students;;
4959;5889165;;;;;;
4960;5889166;PBA-OM-BTI/2;PBA-OM-BTI;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;12.0
4961;5889226;PBA-OM-HCM/2;PBA-OM-HCM;students;students;;
4962;5889255;PBA-OM-HCM/2;PBA-OM-HCM;students;students;;
4963;5889269;PBA-OM-HCM/3;PBA-OM-HCM;students;students;;
4964;5889305;PBA-OM-HCM/3;PBA-OM-HCM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;10.0
4965;5889307;PBA-OM-HCM/3;PBA-OM-HCM;students;students;;
4966;5889309;PBA-OM-HCM/3;PBA-OM-HCM;students;students;;
4967;5889310;PBA-OM-HCM/3;PBA-OM-HCM;students;students;;
4968;5889312;PBA-OM-HCM/3;PBA-OM-HCM;students;students;;
4969;5889314;PBA-OM-HCM/3;PBA-OM-HCM;students;students;;
4970;5889323;PBA-TIN-TI/3C1;PBA-TIN-TI;students;students;;
4971;5889325;PBA-TIN-TI/3C1;PBA-TIN-TI;students;students;;
4972;5889326;PBA-TIN-TI/3C1;PBA-TIN-TI;students;students;;
4973;5889391;PBA-TIN-TI/3D;PBA-TIN-TI;students;students;;
4974;5889401;PBA-TIN-TI/3D;PBA-TIN-TI;students;students;;
4975;5889406;PBA-TIN-TI/3D;PBA-TIN-TI;students;students;;
4976;5889409;PBA-TIN-TI/3D;PBA-TIN-TI;students;students;;
4977;5889411;;PBA-TIN-TI;;lecture_subgroup_cooccurrence;1.0;16.0
4978;5891208;GRAD-SYS1-GENT/DAG/1C;GRAD-SYS1-GENT;students;students;;
4979;5891219;GRAD-SYS1-GENT/DAG/1C;GRAD-SYS1-GENT;students;students;;
4980;5891227;GRAD-SYS1-GENT/DAG/1C;GRAD-SYS1-GENT;students;students;;
4981;5891228;GRAD-SYS1-GENT/DAG/1C;GRAD-SYS1-GENT;students;students;;
4982;5891229;GRAD-SYS1-GENT/DAG/1C;GRAD-SYS1-GENT;students;students;;
4983;5891232;GRAD-SYS1-GENT/DAG/1C;GRAD-SYS1-GENT;students;students;;
4984;5891264;GRAD-SYS1-GENT/AVOND/2A;GRAD-SYS1-GENT;students;students;;
4985;5891266;;;;;;
4986;5891320;;;;;;
4987;5891358;GRAD-SYS1-GENT/DAG/2B;GRAD-SYS1-GENT;students;students;;
4988;5891371;;;;;;
4989;5891402;GRAD-ACA8-LOKEREN/DAG/2A;GRAD-ACA8-LOKEREN;students;students;;
4990;5891435;MC/MCZP/1;MC;students;students;;
4991;5891436;MC/MCZP/1;MC;students;students;;
4992;5891445;PBA-OM-BTI/2;PBA-OM-BTI;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;12.0
4993;5891449;MC/MCZP/1;MC;students;students;;
4994;5891454;MC/MCZP/1;MC;students;students;;
4995;5892468;PBA-SW/2laterkiezen;PBA-SW;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;10.0
4996;5892542;PBA-BMLT/1J;PBA-BMLT;students;students;;
4997;5892553;;PBA-BMLT;;lecture_subgroup_cooccurrence;1.0;11.0
4998;5892554;PBA-BMLT/1J;PBA-BMLT;students;students;;
4999;5892555;PBA-BMLT/1J;PBA-BMLT;students;students;;
5000;5892558;PBA-BMLT/1J;PBA-BMLT;students;students;;
5001;5892561;PBA-BMLT/1J;PBA-BMLT;students;students;;
5002;5892562;PBA-BMLT/1J;PBA-BMLT;students;students;;
5003;5892563;PBA-BMLT/1J;PBA-BMLT;students;students;;
5004;5892564;PBA-BMLT/1J;PBA-BMLT;students;students;;
5005;5892565;PBA-BMLT/1J;PBA-BMLT;students;students;;
5006;5892566;PBA-BMLT/1J;PBA-BMLT;students;students;;
5007;5892586;PBA-BMLT/1J;PBA-BMLT;students;students;;
5008;5892587;PBA-BMLT/1J;PBA-BMLT;students;students;;
5009;5892630;PBA-ORTH/1A1;PBA-ORTH;students;students;;
5010;5892652;PBA-ORTH/1A1;PBA-ORTH;students;students;;
5011;5892654;PBA-ORTH/1A1;PBA-ORTH;students;students;;
5012;5892655;PBA-ORTH/1A1;PBA-ORTH;students;students;;
5013;5892656;PBA-ORTH/1A1;PBA-ORTH;students;students;;
5014;5892657;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;9.0
5015;5892658;PBA-ORTH/1A1;PBA-ORTH;students;students;;
5016;5892659;PBA-ORTH/1A1;PBA-ORTH;students;students;;
5017;5892660;PBA-ORTH/1A1;PBA-ORTH;students;students;;
5018;5892706;PBA-ORTH/1A2;PBA-ORTH;students;students;;
5019;5892728;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;5.0
5020;5892730;PBA-ORTH/1A2;PBA-ORTH;students;students;;
5021;5892731;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;21.0
5022;5892732;PBA-ORTH/1A2;PBA-ORTH;students;students;;
5023;5892733;PBA-ORTH/1A2;PBA-ORTH;students;students;;
5024;5892734;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;18.0
5025;5892735;PBA-ORTH/1A2;PBA-ORTH;students;students;;
5026;5892736;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;18.0
5027;5892782;PBA-ORTH/1A3;PBA-ORTH;students;students;;
5028;5892804;PBA-ORTH/1A3;PBA-ORTH;students;students;;
5029;5892805;PBA-ORTH/1A3;PBA-ORTH;students;students;;
5030;5892806;;PBA-ORTH;;lecture_subgroup_cooccurrence;0.9523809523809523;20.0
5031;5892807;PBA-ORTH/1A3;PBA-ORTH;students;students;;
5032;5892808;PBA-ORTH/1A3;PBA-ORTH;students;students;;
5033;5892809;PBA-ORTH/1A3;PBA-ORTH;students;students;;
5034;5892810;PBA-ORTH/1A3;PBA-ORTH;students;students;;
5035;5892811;PBA-ORTH/1A3;PBA-ORTH;students;students;;
5036;5892812;PBA-ORTH/1A3;PBA-ORTH;students;students;;
5037;5892858;PBA-ORTH/1A4;PBA-ORTH;students;students;;
5038;5892883;GRAD-EMS/AVOND/1B;GRAD-EMS;students;students;;
5039;5892910;GRAD-EMS-MRT/DAG/2A;GRAD-EMS-MRT;students;students;;
5040;5892915;GRAD-EMS-MRT/DAG/2A;GRAD-EMS-MRT;students;students;;
5041;5892916;GRAD-EMS-MRT/DAG/2A;GRAD-EMS-MRT;students;students;;
5042;5892918;GRAD-EMS-MRT/DAG/2A;GRAD-EMS-MRT;students;students;;
5043;5892944;GRAD-EMS-MRT/DAG/2A;GRAD-EMS-MRT;students;students;;
5044;5892945;GRAD-EMS-MRT/DAG/2A;GRAD-EMS-MRT;students;students;;
5045;5892966;GRAD-EMS-OHT/DAG/2A;GRAD-EMS-OHT;students;students;;
5046;5892971;GRAD-EMS-OHT/DAG/2A;GRAD-EMS-OHT;students;students;;
5047;5892974;GRAD-EMS-OHT/DAG/2A;GRAD-EMS-OHT;students;students;;
5048;5892975;GRAD-EMS-OHT/DAG/2B2;GRAD-EMS-OHT;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;21.0
5049;5893014;GRAD-EMS-OHT/DAG/2A;GRAD-EMS-OHT;students;students;;
5050;5893022;GRAD-EMS-OHT/DAG/2B1;GRAD-EMS-OHT;students;students;;
5051;5893027;GRAD-EMS-OHT/DAG/2B1;GRAD-EMS-OHT;students;students;;
5052;5893030;GRAD-EMS-OHT/DAG/2B1;GRAD-EMS-OHT;students;students;;
5053;5893031;GRAD-EMS-OHT/DAG/2B2;GRAD-EMS-OHT;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;22.0
5054;5893070;;;;;;
5055;5893078;GRAD-EMS-OHT/DAG/2B2;GRAD-EMS-OHT;students;students;;
5056;5893083;;;;;;
5057;5893086;GRAD-EMS-OHT/DAG/2B2;GRAD-EMS-OHT;students;students;;
5058;5893087;GRAD-EMS-OHT/DAG/2B2;GRAD-EMS-OHT;students;students;;
5059;5893126;GRAD-EMS-OHT/DAG/2B2;GRAD-EMS-OHT;students;students;;
5060;5893152;GRAD-EMS-MRT/AVOND/2A;GRAD-EMS-MRT;students;students;;
5061;5893154;GRAD-EMS-MRT/AVOND/2A;GRAD-EMS-MRT;students;students;;
5062;5893158;GRAD-EMS-OHT/AVOND/2A;GRAD-EMS-OHT;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;12.0
5063;5893159;GRAD-EMS-MRT/AVOND/2A;GRAD-EMS-MRT;students;students;;
5064;5893160;GRAD-EMS-MRT/AVOND/2A;GRAD-EMS-MRT;students;students;;
